,name,lat,lon,price_level,rating,user_ratings_total,amenity,amenity_label,bar,bistro,cafe,fast_food,ice_cream,juice_bar,pub,restaurant,is_chain,chain_label,chain_False,chain_True
2874,ivana tea house,49.049635,-122.2901153,2.0,4.6,102,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
2875,sushi box,49.0308389,-122.29272749999998,2.0,4.6,144,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
2876,city blends coffee,49.0306475,-122.2927211,0.0,4.1,34,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
2877,ra sushi,49.036505,-122.2908769,2.0,4.2,222,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2878,downtown brgrs beers,49.0488685,-122.2901519,0.0,0.0,0,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2879,saucy momma's pizzeria,49.0504185,-122.2872244,0.0,4.8,33,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
2880,sneakers sports lounge,49.0470506,-122.2691498,2.0,4.0,422,bar,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
2881,field house tasting room,49.04291420000001,-122.2816142,2.0,4.7,531,bar,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
2882,mama michelle's kitchen,49.0493438,-122.29756100000002,0.0,4.8,33,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
2883,"browns socialhouse mccallum, abbotsford",49.0356867,-122.2921086,2.0,4.2,403,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2884,little saigon,49.0356563,-122.2919343,2.0,3.9,331,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2885,sprouted oven by silver hills bakery,49.0356029,-122.2910222,2.0,4.6,282,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
2886,o'neills home cooking,49.0488696,-122.3040005,1.0,4.6,425,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2887,restaurant 62,49.03914570000001,-122.2947482,3.0,4.5,368,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2888,towers cafe & bake shop,49.0408841,-122.2942369,0.0,0.0,0,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
2889,common place café,49.0472292,-122.2857628,2.0,4.2,166,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
2890,sasha sushi,49.0400443,-122.2690856,2.0,4.3,225,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
2891,s+l kitchen & bar,49.040246,-122.2690027,2.0,4.1,722,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2892,little japan sushi,49.0392529,-122.2919352,2.0,4.4,293,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2893,roseland restaurant,49.0490449,-122.2946776,2.0,4.2,262,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2894,golden dragon restaurant,49.0488203,-122.2954172,1.0,3.9,90,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2895,artichokes,49.0364574,-122.3120906,0.0,0.0,0,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
2896,j's pizza,49.0554068,-122.271957,1.0,4.1,185,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2897,gator's pub,49.04882429999999,-122.2892706,1.0,3.3,22,pub,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,0,1.0,0.0
2898,vicinity lounge,49.0488518,-122.2892374,0.0,4.2,68,bar,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
2899,purdy's chocolates,49.0493247,-122.3121553,0.0,4.3,120,ice_cream,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,0,1.0,0.0
2900,abbey road taphouse,49.0356296,-122.2689408,2.0,4.0,550,pub,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,0,1.0,0.0
2901,nikko sushi,49.0492421,-122.300516,1.0,4.6,518,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2902,tong fei,49.0492408,-122.3008535,1.0,3.9,134,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2903,zaika tastes of india,49.049511,-122.2950498,2.0,4.0,391,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2904,delux pizza & donair,49.0451912,-122.2930634,0.0,4.4,28,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
2905,the press cafe and store,49.0271581,-122.2826275,0.0,3.2,22,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
2906,common good ice cream lounge,49.0502884,-122.2899865,0.0,5.0,1,ice_cream,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,0,1.0,0.0
2907,crimson café,49.04887120000001,-122.2892378,2.0,4.2,108,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
2908,duft & co. bakehouse,49.0498169,-122.2901256,2.0,4.7,567,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
2909,tracy cakes,49.0499786,-122.2901273,2.0,4.4,144,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
2910,the dainty dish,49.0496214,-122.2950372,0.0,0.0,0,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
2911,76 pizza,49.049845,-122.3047476,0.0,4.4,36,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
2912,sushiteria & catering,49.050054,-122.2892935,1.0,4.7,86,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2913,bankrupt social spot,49.0475617,-122.2919239,2.0,3.9,1035,pub,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,0,1.0,0.0
2914,gator's pub,49.0485387,-122.289184,1.0,3.3,22,pub,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,0,1.0,0.0
2915,new passage to india,49.04887100000001,-122.2892755,2.0,4.2,108,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2916,the pho'enix diner,49.0474412,-122.289805,1.0,4.2,94,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2917,the spice route,49.0492094,-122.3390775,0.0,0.0,0,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2918,bavaria restaurant,49.0496886,-122.303762,2.0,4.4,484,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2919,anne maries cafe,49.05042879999999,-122.2899542,0.0,4.5,669,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2920,famous chicken,49.0387162,-122.2939495,1.0,3.9,264,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
2921,steamers coffee house,49.03812720000001,-122.2939696,0.0,0.0,0,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
2922,kojan sushi restaurant,49.0485303,-122.2928699,2.0,4.2,465,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2923,phở 19 vietnamese bistro,49.0514556,-122.31311409999998,0.0,4.5,78,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2924,pizza spot,49.05156450000001,-122.3131129,2.0,3.6,409,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2925,2 scoops,49.0485619,-122.29269340000002,0.0,4.5,94,ice_cream,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,0,1.0,0.0
2926,nine downtown kitchen lounge,49.0496386,-122.2905339,0.0,4.6,76,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2927,sippchai 2.0,49.04911720000001,-122.28978159999998,0.0,4.8,23,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
2928,tom khao thai cuisine,49.04911060000001,-122.2894648,2.0,4.1,124,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2929,happy hour bubble tea,49.0488651,-122.2911082,1.0,4.1,79,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
2930,donairo's,49.046729,-122.2938125,1.0,4.5,320,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
2931,gourmet cup beverage station,49.0483868,-122.3122697,,3.9,2830,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
2932,oldhand cafe and bakery,49.04939210000001,-122.2915255,2.0,4.6,788,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
2933,bow & stern,49.0482761,-122.2905575,2.0,4.5,1109,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2934,sushi parlor japanese restaurant,49.0497599,-122.2917795,2.0,4.2,465,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2935,once upon @ thai,49.0476408,-122.2901545,0.0,4.2,175,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2936,hot chili house,49.03925510000001,-122.2920196,1.0,4.1,78,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2937,the wicklow pub,49.2687109,-123.1186399,2.0,4.3,655,pub,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,0,1.0,0.0
2938,saravanaa bhavan (south indian),49.26350720000001,-123.1248994,2.0,3.8,922,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2939,yolks,49.2630575,-123.11644309999998,2.0,4.1,1104,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2940,tandem bike cafe,49.2571435,-123.1202522,0.0,4.8,63,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
2941,nabebugyo hot pot cuisine,49.25700820000001,-123.1148128,0.0,4.5,430,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2942,pondok,49.2632212,-123.1252438,0.0,0.0,0,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2943,donair spot,49.2631809,-123.1221438,1.0,3.9,200,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2944,rain or shine ice cream,49.2551419,-123.1148934,2.0,4.6,1088,ice_cream,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,0,1.0,0.0
2945,dutch wooden shoe cafe,49.25603,-123.114887,2.0,4.5,464,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2946,porto café,49.2656312,-123.1150585,,4.9,110,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
2947,mandarin hong kong cafe,49.2486124,-123.1252499,2.0,3.6,252,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2948,kim express,49.248523,-123.1254837,1.0,4.3,143,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2949,city 1 cafe,49.2485238,-123.1255358,0.0,3.7,158,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2950,sushi 7 japanese bar & grill,49.2541597,-123.1150037,1.0,4.1,212,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2951,soho tea room,49.2542649,-123.11500490000002,2.0,3.6,457,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2952,kino cafe flamenco tapas bar,49.2543533,-123.1149873,2.0,4.3,329,bar,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
2953,biercraft,49.2558057,-123.1153793,2.0,4.2,772,pub,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,0,1.0,0.0
2954,vij's,49.2575621,-123.1148455,3.0,4.4,1249,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2955,hachibei 八兵衛,49.2568861,-123.121518,0.0,0.0,0,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
2956,fuloi restaurant,49.2631117,-123.1179865,2.0,4.0,658,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2957,potluck hawker eatery,49.25457670000001,-123.1149923,0.0,4.3,32,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2958,halfday flower and tea,49.26352470000001,-123.1239578,0.0,5.0,5,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
2959,ta-ke don,49.2631815,-123.1220615,0.0,4.1,42,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2960,sushi tonton,49.24986810000001,-123.11518999999998,2.0,4.2,212,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2961,landmark hot pot house,49.2498312,-123.1155922,3.0,4.1,423,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2962,copa cafe,49.2497012,-123.1151877,2.0,3.4,562,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2963,thai away home,49.2557109,-123.1153628,0.0,3.7,141,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2964,passion8 dessert cafe,49.2584514,-123.1147139,2.0,4.3,668,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
2965,dynasty seafood restaurant,49.2637006,-123.1214739,3.0,4.1,1062,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2966,shanghai lu restaurant,49.2634656,-123.1200652,2.0,3.7,290,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2967,i-cafe,49.2631016,-123.1200437,2.0,3.8,387,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2968,k cafe,49.262972,-123.1200598,0.0,4.3,54,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
2969,branas,49.2685558,-123.1186398,0.0,0.0,0,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2970,szechuan chili restaurant,49.2655997,-123.1219806,2.0,4.3,222,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2971,yanaki sushi,49.2657222,-123.1223185,2.0,4.3,185,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2972,flying wedge pizza,49.2555159,-123.1153245,0.0,3.9,68,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
2973,rogue kitchen & wetbar,49.2630984,-123.1176938,2.0,4.0,658,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2974,honolulu coffee,49.2630659,-123.1165744,2.0,4.4,361,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
2975,red ginger,49.263497,-123.125487,2.0,4.4,3456,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2976,caffè cittadella,49.264819,-123.1172519,2.0,4.4,560,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
2977,lotus seed vegan,49.2631683,-123.1208683,2.0,4.6,426,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
2978,benkei ramen,49.2634465,-123.1164975,1.0,4.2,783,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2979,hokkaido ramen santouka,49.263094,-123.1168038,2.0,4.4,1483,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2980,tony's coffee,49.2636404,-123.1220797,1.0,4.3,64,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
2981,tokyo john,49.2554261,-123.1153387,2.0,4.2,212,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2982,ttob,49.2556064,-123.1149305,0.0,3.7,46,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
2983,indian junction bar & grill,49.2552645,-123.1149457,0.0,4.6,183,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2984,pho xe lua 24,49.2554118,-123.1149559,1.0,4.2,217,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2985,café gloucester,49.2555365,-123.1149376,2.0,3.9,703,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2986,pepper lunch,49.2646355,-123.1150768,2.0,4.2,421,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2987,johnny rockets,49.2630818,-123.1264173,,3.9,438,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2988,shiro japanese restaurant,49.257888,-123.114594,2.0,4.5,567,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2989,peninsula seafood restaurant,49.23148629999999,-123.11912759999998,0.0,3.4,252,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2990,willow cafe & bakery,49.2571562,-123.1217915,2.0,4.3,113,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
2991,the firewood café,49.258542,-123.11491809999998,2.0,4.5,173,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2992,tropika,49.25890220000001,-123.1152483,2.0,3.7,438,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2993,osaka sushi,49.2485254,-123.12563020000002,1.0,3.9,234,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2994,viet house,49.2546371,-123.1149825,1.0,4.3,292,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2995,kirin cambie,49.260606,-123.115396,0.0,0.0,0,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2996,dublin crossing irish pub,49.2094419,-123.1161616,2.0,4.0,924,pub,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,0,1.0,0.0
2997,roots café,49.2255047,-123.1013836,2.0,4.2,326,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
2998,dosa hut,49.2189394,-123.0911857,2.0,4.0,369,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
2999,panos,49.210637,-123.0922057,1.0,4.0,287,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3000,dogwood lounge,49.2098852,-123.0817139,1.0,4.6,144,bar,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3001,all india sweets & restaurant,49.22509960000001,-123.1014359,2.0,3.8,508,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3002,himalaya restaurant,49.2248105,-123.1018704,1.0,3.5,409,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3003,pink elephant thai restaurant,49.2101551,-123.1161572,2.0,3.3,443,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3004,sushi moon,49.2252584,-123.0903841,2.0,4.1,299,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3005,shoom restaurant,49.22484650000001,-123.0909786,2.0,3.9,443,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3006,yu xiang yuan restaurant,49.2246588,-123.0909787,1.0,4.2,345,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3007,weeds,49.2241883,-123.1019459,0.0,0.0,0,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3008,new novelty restaurant,49.2239702,-123.0910345,1.0,3.8,128,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3009,best quality sweets & restaurant,49.2188391,-123.1015778,1.0,4.1,233,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3010,original tandoori kitchen,49.21909539999999,-123.102085,2.0,3.8,237,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3011,hifive chicken 24,49.2113079,-123.1018558,0.0,3.9,505,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3012,smokehouse sandwich co,49.2842686,-123.1197597,2.0,4.5,387,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3013,urban sushi,49.2838013,-123.1158299,2.0,3.7,267,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3014,trees coffee,49.2848065,-123.1143227,2.0,4.2,1234,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3015,tap & barrel,49.2898003,-123.1168924,2.0,4.2,1163,pub,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,0,1.0,0.0
3016,the cockpit,49.290443,-123.1176585,0.0,4.5,160,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3017,prohibition,49.2837396,-123.1184966,0.0,5.0,6,bar,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3018,the butcher & bullock,49.2861746,-123.1169768,2.0,4.0,1081,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3019,bellaggio café & gelateria,49.2887562,-123.1150926,2.0,3.8,551,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3020,quantum coffee,49.2850193,-123.1145937,2.0,4.3,380,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3021,cafe bel,49.2833178,-123.1191002,2.0,4.1,287,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3022,miku,49.28706470000001,-123.1128287,3.0,4.6,4201,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3023,edel express,49.2862256,-123.11615790000002,0.0,0.0,0,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3024,rue 909 sushi,49.285251099999996,-123.11863909999998,1.0,3.8,250,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3025,blackbird,49.2851463,-123.1184912,0.0,4.1,719,pub,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,0,1.0,0.0
3026,moose's down under,49.2855675,-123.1165611,1.0,4.3,884,pub,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,0,1.0,0.0
3027,lions pub,49.2869412,-123.1148363,2.0,4.1,726,pub,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,0,1.0,0.0
3028,hapa izakaya,49.2874308,-123.1149042,2.0,4.3,478,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3029,caffe express,49.2845541,-123.1181578,0.0,4.3,34,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3030,shogun,49.2854943,-123.1171956,1.0,3.8,196,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3031,botanist,49.2881797,-123.1171247,0.0,0.0,0,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3032,nightingale,49.2874102,-123.1175261,3.0,4.5,1630,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3033,halal arabic food stand,49.2842402,-123.1175601,0.0,0.0,0,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3034,mr shawarma,49.2831011,-123.1171034,0.0,4.7,79,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3035,mr shawarma,49.2852994,-123.1201643,0.0,4.7,79,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3036,mink,49.2866225,-123.1153226,0.0,4.4,805,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
